PDB_file, description
1IRA_Y-scenario10_0_unrelaxed_rank_009_alphafold2_multimer_v2_model_5_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=10 rank=009 version=AF2.2 model=3 seed=2 rec=21 template=off dropout=on
1IRA_Y-scenario10_0_unrelaxed_rank_010_alphafold2_multimer_v2_model_3_seed_001.pdb, tool=minniefold msa=il1r1_0.a3m scenario=10 rank=010 version=AF2.2 model=4 seed=1 rec=21 template=off dropout=on
1IRA_Y-scenario10_0_unrelaxed_rank_011_alphafold2_multimer_v2_model_3_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=10 rank=011 version=AF2.2 model=5 seed=1 rec=21 template=off dropout=on
1IRA_Y-scenario10_0_unrelaxed_rank_012_alphafold2_multimer_v2_model_3_seed_000.pdb, tool=minniefold msa=il1r1_0.a3m scenario=10 rank=012 version=AF2.2 model=4 seed=3 rec=21 template=off dropout=on
1IRA_Y-scenario10_0_unrelaxed_rank_013_alphafold2_multimer_v2_model_1_seed_001.pdb, tool=minniefold msa=il1r1_0.a3m scenario=10 rank=013 version=AF2.2 model=2 seed=1 rec=21 template=off dropout=on
1IRA_Y-scenario10_0_unrelaxed_rank_014_alphafold2_multimer_v2_model_1_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=10 rank=014 version=AF2.2 model=2 seed=0 rec=21 template=off dropout=on
1IRA_Y-scenario10_0_unrelaxed_rank_015_alphafold2_multimer_v2_model_2_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=10 rank=015 version=AF2.2 model=5 seed=3 rec=21 template=off dropout=on
1IRA_Y-scenario10_0_unrelaxed_rank_016_alphafold2_multimer_v2_model_2_seed_000.pdb, tool=minniefold msa=il1r1_0.a3m scenario=10 rank=016 version=AF2.2 model=1 seed=0 rec=21 template=off dropout=on
1IRA_Y-scenario10_0_unrelaxed_rank_017_alphafold2_multimer_v2_model_1_seed_002.pdb, tool=minniefold msa=il1r1_0.a3m scenario=10 rank=017 version=AF2.2 model=5 seed=2 rec=21 template=off dropout=on
1IRA_Y-scenario10_0_unrelaxed_rank_018_alphafold2_multimer_v2_model_2_seed_002.pdb, tool=minniefold msa=il1r1_0.a3m scenario=10 rank=018 version=AF2.2 model=2 seed=3 rec=21 template=off dropout=on
1IRA_Y-scenario10_0_unrelaxed_rank_019_alphafold2_multimer_v2_model_2_seed_001.pdb, tool=minniefold msa=il1r1_0.a3m scenario=10 rank=019 version=AF2.2 model=2 seed=2 rec=21 template=off dropout=on
1IRA_Y-scenario10_0_unrelaxed_rank_020_alphafold2_multimer_v2_model_3_seed_002.pdb, tool=minniefold msa=il1r1_0.a3m scenario=10 rank=020 version=AF2.2 model=5 seed=0 rec=21 template=off dropout=on
1IRA_Y-scenario11_0_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb, tool=minniefold msa=il1r1_0.a3m scenario=11 rank=001 version=AF2.3 model=5 seed=2 rec=9 template=off dropout=on
1IRA_Y-scenario11_0_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=11 rank=002 version=AF2.3 model=5 seed=3 rec=9 template=off dropout=on
1IRA_Y-scenario11_0_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb, tool=minniefold msa=il1r1_0.a3m scenario=11 rank=003 version=AF2.3 model=5 seed=1 rec=9 template=off dropout=on
1IRA_Y-scenario11_0_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=11 rank=004 version=AF2.3 model=3 seed=2 rec=9 template=off dropout=on
1IRA_Y-scenario11_0_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb, tool=minniefold msa=il1r1_0.a3m scenario=11 rank=005 version=AF2.3 model=3 seed=3 rec=9 template=off dropout=on
1IRA_Y-scenario11_0_unrelaxed_rank_006_alphafold2_multimer_v3_model_4_seed_000.pdb, tool=minniefold msa=il1r1_0.a3m scenario=11 rank=006 version=AF2.3 model=1 seed=2 rec=9 template=off dropout=on
1IRA_Y-scenario11_0_unrelaxed_rank_007_alphafold2_multimer_v3_model_3_seed_002.pdb, tool=minniefold msa=il1r1_0.a3m scenario=11 rank=007 version=AF2.3 model=3 seed=1 rec=9 template=off dropout=on
1IRA_Y-scenario11_0_unrelaxed_rank_008_alphafold2_multimer_v3_model_1_seed_001.pdb, tool=minniefold msa=il1r1_0.a3m scenario=11 rank=008 version=AF2.3 model=1 seed=3 rec=9 template=off dropout=on
1IRA_Y-scenario11_0_unrelaxed_rank_009_alphafold2_multimer_v3_model_3_seed_001.pdb, tool=minniefold msa=il1r1_0.a3m scenario=11 rank=009 version=AF2.3 model=1 seed=1 rec=9 template=off dropout=on
1IRA_Y-scenario11_0_unrelaxed_rank_010_alphafold2_multimer_v3_model_1_seed_002.pdb, tool=minniefold msa=il1r1_0.a3m scenario=11 rank=010 version=AF2.3 model=5 seed=0 rec=9 template=off dropout=on
1IRA_Y-scenario11_0_unrelaxed_rank_011_alphafold2_multimer_v3_model_4_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=11 rank=011 version=AF2.3 model=4 seed=2 rec=9 template=off dropout=on
1IRA_Y-scenario11_0_unrelaxed_rank_012_alphafold2_multimer_v3_model_4_seed_001.pdb, tool=minniefold msa=il1r1_0.a3m scenario=11 rank=012 version=AF2.3 model=3 seed=0 rec=9 template=off dropout=on
1IRA_Y-scenario11_0_unrelaxed_rank_013_alphafold2_multimer_v3_model_2_seed_000.pdb, tool=minniefold msa=il1r1_0.a3m scenario=11 rank=013 version=AF2.3 model=4 seed=3 rec=9 template=off dropout=on
1IRA_Y-scenario11_0_unrelaxed_rank_014_alphafold2_multimer_v3_model_4_seed_002.pdb, tool=minniefold msa=il1r1_0.a3m scenario=11 rank=014 version=AF2.3 model=4 seed=1 rec=9 template=off dropout=on
1IRA_Y-scenario11_0_unrelaxed_rank_015_alphafold2_multimer_v3_model_5_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=11 rank=015 version=AF2.3 model=2 seed=1 rec=9 template=off dropout=on
1IRA_Y-scenario11_0_unrelaxed_rank_016_alphafold2_multimer_v3_model_2_seed_001.pdb, tool=minniefold msa=il1r1_0.a3m scenario=11 rank=016 version=AF2.3 model=2 seed=3 rec=9 template=off dropout=on
1IRA_Y-scenario11_0_unrelaxed_rank_017_alphafold2_multimer_v3_model_2_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=11 rank=017 version=AF2.3 model=1 seed=0 rec=9 template=off dropout=on
1IRA_Y-scenario11_0_unrelaxed_rank_018_alphafold2_multimer_v3_model_5_seed_001.pdb, tool=minniefold msa=il1r1_0.a3m scenario=11 rank=018 version=AF2.3 model=4 seed=0 rec=9 template=off dropout=on
1IRA_Y-scenario11_0_unrelaxed_rank_019_alphafold2_multimer_v3_model_5_seed_002.pdb, tool=minniefold msa=il1r1_0.a3m scenario=11 rank=019 version=AF2.3 model=2 seed=2 rec=9 template=off dropout=on
1IRA_Y-scenario11_0_unrelaxed_rank_020_alphafold2_multimer_v3_model_2_seed_002.pdb, tool=minniefold msa=il1r1_0.a3m scenario=11 rank=020 version=AF2.3 model=2 seed=0 rec=9 template=off dropout=on
1IRA_Y-scenario12_0_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_001.pdb, tool=minniefold msa=il1r1_0.a3m scenario=12 rank=001 version=AF2.3 model=5 seed=1 rec=21 template=off dropout=on
1IRA_Y-scenario12_0_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb, tool=minniefold msa=il1r1_0.a3m scenario=12 rank=002 version=AF2.3 model=5 seed=2 rec=21 template=off dropout=on
1IRA_Y-scenario12_0_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_001.pdb, tool=minniefold msa=il1r1_0.a3m scenario=12 rank=003 version=AF2.3 model=5 seed=3 rec=21 template=off dropout=on
1IRA_Y-scenario12_0_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb, tool=minniefold msa=il1r1_0.a3m scenario=12 rank=004 version=AF2.3 model=3 seed=3 rec=21 template=off dropout=on
1IRA_Y-scenario12_0_unrelaxed_rank_005_alphafold2_multimer_v3_model_3_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=12 rank=005 version=AF2.3 model=5 seed=0 rec=21 template=off dropout=on
1IRA_Y-scenario12_0_unrelaxed_rank_006_alphafold2_multimer_v3_model_1_seed_002.pdb, tool=minniefold msa=il1r1_0.a3m scenario=12 rank=006 version=AF2.3 model=3 seed=0 rec=21 template=off dropout=on
1IRA_Y-scenario12_0_unrelaxed_rank_007_alphafold2_multimer_v3_model_1_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=12 rank=007 version=AF2.3 model=3 seed=2 rec=21 template=off dropout=on
1IRA_Y-scenario12_0_unrelaxed_rank_008_alphafold2_multimer_v3_model_2_seed_001.pdb, tool=minniefold msa=il1r1_0.a3m scenario=12 rank=008 version=AF2.3 model=1 seed=3 rec=21 template=off dropout=on
1IRA_Y-scenario12_0_unrelaxed_rank_009_alphafold2_multimer_v3_model_4_seed_001.pdb, tool=minniefold msa=il1r1_0.a3m scenario=12 rank=009 version=AF2.3 model=3 seed=1 rec=21 template=off dropout=on
1IRA_Y-scenario12_0_unrelaxed_rank_010_alphafold2_multimer_v3_model_4_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=12 rank=010 version=AF2.3 model=1 seed=2 rec=21 template=off dropout=on
1IRA_Y-scenario12_0_unrelaxed_rank_011_alphafold2_multimer_v3_model_4_seed_000.pdb, tool=minniefold msa=il1r1_0.a3m scenario=12 rank=011 version=AF2.3 model=1 seed=0 rec=21 template=off dropout=on
1IRA_Y-scenario12_0_unrelaxed_rank_012_alphafold2_multimer_v3_model_3_seed_002.pdb, tool=minniefold msa=il1r1_0.a3m scenario=12 rank=012 version=AF2.3 model=1 seed=1 rec=21 template=off dropout=on
1IRA_Y-scenario12_0_unrelaxed_rank_013_alphafold2_multimer_v3_model_4_seed_002.pdb, tool=minniefold msa=il1r1_0.a3m scenario=12 rank=013 version=AF2.3 model=4 seed=3 rec=21 template=off dropout=on
1IRA_Y-scenario12_0_unrelaxed_rank_014_alphafold2_multimer_v3_model_2_seed_000.pdb, tool=minniefold msa=il1r1_0.a3m scenario=12 rank=014 version=AF2.3 model=4 seed=1 rec=21 template=off dropout=on
1IRA_Y-scenario12_0_unrelaxed_rank_015_alphafold2_multimer_v3_model_5_seed_000.pdb, tool=minniefold msa=il1r1_0.a3m scenario=12 rank=015 version=AF2.3 model=4 seed=2 rec=21 template=off dropout=on
1IRA_Y-scenario12_0_unrelaxed_rank_016_alphafold2_multimer_v3_model_5_seed_001.pdb, tool=minniefold msa=il1r1_0.a3m scenario=12 rank=016 version=AF2.3 model=2 seed=3 rec=21 template=off dropout=on
1IRA_Y-scenario12_0_unrelaxed_rank_017_alphafold2_multimer_v3_model_5_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=12 rank=017 version=AF2.3 model=4 seed=0 rec=21 template=off dropout=on
1IRA_Y-scenario12_0_unrelaxed_rank_018_alphafold2_multimer_v3_model_2_seed_002.pdb, tool=minniefold msa=il1r1_0.a3m scenario=12 rank=018 version=AF2.3 model=2 seed=1 rec=21 template=off dropout=on
1IRA_Y-scenario12_0_unrelaxed_rank_019_alphafold2_multimer_v3_model_2_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=12 rank=019 version=AF2.3 model=2 seed=0 rec=21 template=off dropout=on
1IRA_Y-scenario12_0_unrelaxed_rank_020_alphafold2_multimer_v3_model_5_seed_002.pdb, tool=minniefold msa=il1r1_0.a3m scenario=12 rank=020 version=AF2.3 model=2 seed=2 rec=21 template=off dropout=on
1IRA_Y-scenario13_0_unrelaxed_rank_001_alphafold2_multimer_v1_model_4_seed_000.pdb, tool=minniefold msa=il1r1_0.a3m scenario=13 rank=001 version=AF2.1 model=3 seed=1 rec=9 template=on dropout=on
1IRA_Y-scenario13_0_unrelaxed_rank_002_alphafold2_multimer_v1_model_3_seed_001.pdb, tool=minniefold msa=il1r1_0.a3m scenario=13 rank=002 version=AF2.1 model=4 seed=3 rec=9 template=on dropout=on
1IRA_Y-scenario13_0_unrelaxed_rank_003_alphafold2_multimer_v1_model_3_seed_000.pdb, tool=minniefold msa=il1r1_0.a3m scenario=13 rank=003 version=AF2.1 model=3 seed=3 rec=9 template=on dropout=on
1IRA_Y-scenario13_0_unrelaxed_rank_004_alphafold2_multimer_v1_model_2_seed_000.pdb, tool=minniefold msa=il1r1_0.a3m scenario=13 rank=004 version=AF2.1 model=5 seed=1 rec=9 template=on dropout=on
1IRA_Y-scenario13_0_unrelaxed_rank_005_alphafold2_multimer_v1_model_4_seed_001.pdb, tool=minniefold msa=il1r1_0.a3m scenario=13 rank=005 version=AF2.1 model=5 seed=3 rec=9 template=on dropout=on
1IRA_Y-scenario13_0_unrelaxed_rank_006_alphafold2_multimer_v1_model_2_seed_001.pdb, tool=minniefold msa=il1r1_0.a3m scenario=13 rank=006 version=AF2.1 model=4 seed=1 rec=9 template=on dropout=on
1IRA_Y-scenario13_0_unrelaxed_rank_007_alphafold2_multimer_v1_model_4_seed_002.pdb, tool=minniefold msa=il1r1_0.a3m scenario=13 rank=007 version=AF2.1 model=5 seed=0 rec=9 template=on dropout=on
1IRA_Y-scenario13_0_unrelaxed_rank_008_alphafold2_multimer_v1_model_2_seed_002.pdb, tool=minniefold msa=il1r1_0.a3m scenario=13 rank=008 version=AF2.1 model=3 seed=0 rec=9 template=on dropout=on
1IRA_Y-scenario13_0_unrelaxed_rank_009_alphafold2_multimer_v1_model_3_seed_002.pdb, tool=minniefold msa=il1r1_0.a3m scenario=13 rank=009 version=AF2.1 model=5 seed=2 rec=9 template=on dropout=on
1IRA_Y-scenario13_0_unrelaxed_rank_010_alphafold2_multimer_v1_model_2_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=13 rank=010 version=AF2.1 model=3 seed=2 rec=9 template=on dropout=on
1IRA_Y-scenario13_0_unrelaxed_rank_011_alphafold2_multimer_v1_model_4_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=13 rank=011 version=AF2.1 model=1 seed=3 rec=9 template=on dropout=on
1IRA_Y-scenario13_0_unrelaxed_rank_012_alphafold2_multimer_v1_model_1_seed_001.pdb, tool=minniefold msa=il1r1_0.a3m scenario=13 rank=012 version=AF2.1 model=2 seed=3 rec=9 template=on dropout=on
1IRA_Y-scenario13_0_unrelaxed_rank_013_alphafold2_multimer_v1_model_1_seed_002.pdb, tool=minniefold msa=il1r1_0.a3m scenario=13 rank=013 version=AF2.1 model=4 seed=2 rec=9 template=on dropout=on
1IRA_Y-scenario13_0_unrelaxed_rank_014_alphafold2_multimer_v1_model_3_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=13 rank=014 version=AF2.1 model=1 seed=1 rec=9 template=on dropout=on
1IRA_Y-scenario13_0_unrelaxed_rank_015_alphafold2_multimer_v1_model_5_seed_000.pdb, tool=minniefold msa=il1r1_0.a3m scenario=13 rank=015 version=AF2.1 model=4 seed=0 rec=9 template=on dropout=on
1IRA_Y-scenario13_0_unrelaxed_rank_016_alphafold2_multimer_v1_model_5_seed_001.pdb, tool=minniefold msa=il1r1_0.a3m scenario=13 rank=016 version=AF2.1 model=1 seed=0 rec=9 template=on dropout=on
1IRA_Y-scenario13_0_unrelaxed_rank_017_alphafold2_multimer_v1_model_1_seed_000.pdb, tool=minniefold msa=il1r1_0.a3m scenario=13 rank=017 version=AF2.1 model=2 seed=2 rec=9 template=on dropout=on
1IRA_Y-scenario13_0_unrelaxed_rank_018_alphafold2_multimer_v1_model_1_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=13 rank=018 version=AF2.1 model=2 seed=0 rec=9 template=on dropout=on
1IRA_Y-scenario13_0_unrelaxed_rank_019_alphafold2_multimer_v1_model_5_seed_002.pdb, tool=minniefold msa=il1r1_0.a3m scenario=13 rank=019 version=AF2.1 model=1 seed=2 rec=9 template=on dropout=on
1IRA_Y-scenario13_0_unrelaxed_rank_020_alphafold2_multimer_v1_model_5_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=13 rank=020 version=AF2.1 model=2 seed=1 rec=9 template=on dropout=on
1IRA_Y-scenario14_0_unrelaxed_rank_001_alphafold2_multimer_v1_model_3_seed_000.pdb, tool=minniefold msa=il1r1_0.a3m scenario=14 rank=001 version=AF2.1 model=5 seed=3 rec=21 template=on dropout=on
1IRA_Y-scenario14_0_unrelaxed_rank_002_alphafold2_multimer_v1_model_3_seed_001.pdb, tool=minniefold msa=il1r1_0.a3m scenario=14 rank=002 version=AF2.1 model=3 seed=3 rec=21 template=on dropout=on
1IRA_Y-scenario14_0_unrelaxed_rank_003_alphafold2_multimer_v1_model_4_seed_000.pdb, tool=minniefold msa=il1r1_0.a3m scenario=14 rank=003 version=AF2.1 model=1 seed=3 rec=21 template=on dropout=on
1IRA_Y-scenario14_0_unrelaxed_rank_004_alphafold2_multimer_v1_model_3_seed_002.pdb, tool=minniefold msa=il1r1_0.a3m scenario=14 rank=004 version=AF2.1 model=5 seed=0 rec=21 template=on dropout=on
1IRA_Y-scenario14_0_unrelaxed_rank_005_alphafold2_multimer_v1_model_2_seed_002.pdb, tool=minniefold msa=il1r1_0.a3m scenario=14 rank=005 version=AF2.1 model=4 seed=0 rec=21 template=on dropout=on
1IRA_Y-scenario14_0_unrelaxed_rank_006_alphafold2_multimer_v1_model_2_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=14 rank=006 version=AF2.1 model=4 seed=3 rec=21 template=on dropout=on
1IRA_Y-scenario14_0_unrelaxed_rank_007_alphafold2_multimer_v1_model_2_seed_001.pdb, tool=minniefold msa=il1r1_0.a3m scenario=14 rank=007 version=AF2.1 model=5 seed=1 rec=21 template=on dropout=on
1IRA_Y-scenario14_0_unrelaxed_rank_008_alphafold2_multimer_v1_model_4_seed_002.pdb, tool=minniefold msa=il1r1_0.a3m scenario=14 rank=008 version=AF2.1 model=3 seed=2 rec=21 template=on dropout=on
1IRA_Y-scenario14_0_unrelaxed_rank_009_alphafold2_multimer_v1_model_2_seed_000.pdb, tool=minniefold msa=il1r1_0.a3m scenario=14 rank=009 version=AF2.1 model=2 seed=3 rec=21 template=on dropout=on
1IRA_Y-scenario14_0_unrelaxed_rank_010_alphafold2_multimer_v1_model_4_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=14 rank=010 version=AF2.1 model=3 seed=0 rec=21 template=on dropout=on
1IRA_Y-scenario14_0_unrelaxed_rank_011_alphafold2_multimer_v1_model_4_seed_001.pdb, tool=minniefold msa=il1r1_0.a3m scenario=14 rank=011 version=AF2.1 model=4 seed=2 rec=21 template=on dropout=on
1IRA_Y-scenario14_0_unrelaxed_rank_012_alphafold2_multimer_v1_model_3_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=14 rank=012 version=AF2.1 model=4 seed=1 rec=21 template=on dropout=on
1IRA_Y-scenario14_0_unrelaxed_rank_013_alphafold2_multimer_v1_model_1_seed_000.pdb, tool=minniefold msa=il1r1_0.a3m scenario=14 rank=013 version=AF2.1 model=3 seed=1 rec=21 template=on dropout=on
1IRA_Y-scenario14_0_unrelaxed_rank_014_alphafold2_multimer_v1_model_1_seed_002.pdb, tool=minniefold msa=il1r1_0.a3m scenario=14 rank=014 version=AF2.1 model=2 seed=1 rec=21 template=on dropout=on
1IRA_Y-scenario14_0_unrelaxed_rank_015_alphafold2_multimer_v1_model_1_seed_001.pdb, tool=minniefold msa=il1r1_0.a3m scenario=14 rank=015 version=AF2.1 model=2 seed=0 rec=21 template=on dropout=on
1IRA_Y-scenario14_0_unrelaxed_rank_016_alphafold2_multimer_v1_model_1_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=14 rank=016 version=AF2.1 model=1 seed=0 rec=21 template=on dropout=on
1IRA_Y-scenario14_0_unrelaxed_rank_017_alphafold2_multimer_v1_model_5_seed_000.pdb, tool=minniefold msa=il1r1_0.a3m scenario=14 rank=017 version=AF2.1 model=5 seed=2 rec=21 template=on dropout=on
1IRA_Y-scenario14_0_unrelaxed_rank_018_alphafold2_multimer_v1_model_5_seed_002.pdb, tool=minniefold msa=il1r1_0.a3m scenario=14 rank=018 version=AF2.1 model=1 seed=1 rec=21 template=on dropout=on
1IRA_Y-scenario14_0_unrelaxed_rank_019_alphafold2_multimer_v1_model_5_seed_001.pdb, tool=minniefold msa=il1r1_0.a3m scenario=14 rank=019 version=AF2.1 model=1 seed=2 rec=21 template=on dropout=on
1IRA_Y-scenario14_0_unrelaxed_rank_020_alphafold2_multimer_v1_model_5_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=14 rank=020 version=AF2.1 model=2 seed=2 rec=21 template=on dropout=on
1IRA_Y-scenario15_0_unrelaxed_rank_001_alphafold2_multimer_v2_model_1_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=15 rank=001 version=AF2.2 model=1 seed=3 rec=9 template=on dropout=on
1IRA_Y-scenario15_0_unrelaxed_rank_002_alphafold2_multimer_v2_model_5_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=15 rank=002 version=AF2.2 model=1 seed=1 rec=9 template=on dropout=on
1IRA_Y-scenario15_0_unrelaxed_rank_003_alphafold2_multimer_v2_model_4_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=15 rank=003 version=AF2.2 model=1 seed=2 rec=9 template=on dropout=on
1IRA_Y-scenario15_0_unrelaxed_rank_004_alphafold2_multimer_v2_model_5_seed_001.pdb, tool=minniefold msa=il1r1_0.a3m scenario=15 rank=004 version=AF2.2 model=4 seed=2 rec=9 template=on dropout=on
1IRA_Y-scenario15_0_unrelaxed_rank_005_alphafold2_multimer_v2_model_1_seed_000.pdb, tool=minniefold msa=il1r1_0.a3m scenario=15 rank=005 version=AF2.2 model=3 seed=1 rec=9 template=on dropout=on
1IRA_Y-scenario15_0_unrelaxed_rank_006_alphafold2_multimer_v2_model_4_seed_001.pdb, tool=minniefold msa=il1r1_0.a3m scenario=15 rank=006 version=AF2.2 model=3 seed=2 rec=9 template=on dropout=on
1IRA_Y-scenario15_0_unrelaxed_rank_007_alphafold2_multimer_v2_model_5_seed_002.pdb, tool=minniefold msa=il1r1_0.a3m scenario=15 rank=007 version=AF2.2 model=4 seed=1 rec=9 template=on dropout=on
1IRA_Y-scenario15_0_unrelaxed_rank_008_alphafold2_multimer_v2_model_4_seed_002.pdb, tool=minniefold msa=il1r1_0.a3m scenario=15 rank=008 version=AF2.2 model=3 seed=3 rec=9 template=on dropout=on
1IRA_Y-scenario15_0_unrelaxed_rank_009_alphafold2_multimer_v2_model_1_seed_001.pdb, tool=minniefold msa=il1r1_0.a3m scenario=15 rank=009 version=AF2.2 model=4 seed=3 rec=9 template=on dropout=on
1IRA_Y-scenario15_0_unrelaxed_rank_010_alphafold2_multimer_v2_model_5_seed_000.pdb, tool=minniefold msa=il1r1_0.a3m scenario=15 rank=010 version=AF2.2 model=2 seed=1 rec=9 template=on dropout=on
1IRA_Y-scenario15_0_unrelaxed_rank_011_alphafold2_multimer_v2_model_2_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=15 rank=011 version=AF2.2 model=5 seed=3 rec=9 template=on dropout=on
1IRA_Y-scenario15_0_unrelaxed_rank_012_alphafold2_multimer_v2_model_4_seed_000.pdb, tool=minniefold msa=il1r1_0.a3m scenario=15 rank=012 version=AF2.2 model=5 seed=1 rec=9 template=on dropout=on
1IRA_Y-scenario15_0_unrelaxed_rank_013_alphafold2_multimer_v2_model_1_seed_002.pdb, tool=minniefold msa=il1r1_0.a3m scenario=15 rank=013 version=AF2.2 model=1 seed=0 rec=9 template=on dropout=on
1IRA_Y-scenario15_0_unrelaxed_rank_014_alphafold2_multimer_v2_model_3_seed_001.pdb, tool=minniefold msa=il1r1_0.a3m scenario=15 rank=014 version=AF2.2 model=2 seed=2 rec=9 template=on dropout=on
1IRA_Y-scenario15_0_unrelaxed_rank_015_alphafold2_multimer_v2_model_2_seed_001.pdb, tool=minniefold msa=il1r1_0.a3m scenario=15 rank=015 version=AF2.2 model=2 seed=3 rec=9 template=on dropout=on
1IRA_Y-scenario15_0_unrelaxed_rank_016_alphafold2_multimer_v2_model_3_seed_002.pdb, tool=minniefold msa=il1r1_0.a3m scenario=15 rank=016 version=AF2.2 model=4 seed=0 rec=9 template=on dropout=on
1IRA_Y-scenario15_0_unrelaxed_rank_017_alphafold2_multimer_v2_model_3_seed_000.pdb, tool=minniefold msa=il1r1_0.a3m scenario=15 rank=017 version=AF2.2 model=3 seed=0 rec=9 template=on dropout=on
1IRA_Y-scenario15_0_unrelaxed_rank_018_alphafold2_multimer_v2_model_3_seed_003.pdb, tool=minniefold msa=il1r1_0.a3m scenario=15 rank=018 version=AF2.2 model=5 seed=2 rec=9 template=on dropout=on
